show_id,type,title,director,,country,date_added,Release year,rating,duration,genre,RatingCategory
s6588,TV Show,Deep Water,Not Available,,Australia,01-07-2001,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",Adults
s6589,Movie,Deewangee,Anees Bazmee,,India,01-01-2003,2020,TV-MA,156 min,"International Movies, Thrillers",Adults
s6590,Movie,Defying the Nazis: The Sharps' War,"Ken Burns, Artemis Joukowsky",,United States,01-05-2001,2017,TV-14,79 min,Documentaries,Teens
s6591,Movie,Delirium,Dennis Iliadis,,United States,01-09-2001,2018,R,96 min,"Horror Movies, Thrillers",Adults
s6592,Movie,Democrats,Camilla Nielsson,,"Denmark, Zimbabwe",01-04-2025,2016,NR,99 min,"Documentaries, International Movies",Adults
s6593,Movie,Den of Thieves,Christian Gudegast,,United States,01-05-2001,2020,R,140 min,Action & Adventure,Adults
s6594,Movie,Denis Leary: No Cure For Cancer,Ted Demme,,United States,01-08-2008,2017,R,62 min,Stand-Up Comedy,Adults
s6595,Movie,Desolate,Frederick Cipoletti,,Not Available,01-02-2006,2020,TV-MA,88 min,"Dramas, Thrillers",Adults
s6596,Movie,Desolation,Sam Patton,,United States,01-05-2008,2018,TV-MA,76 min,"Horror Movies, Thrillers",Adults
s6597,Movie,Detention Letter,Mohamed Samy,,Egypt,01-08-2005,2019,TV-14,99 min,"Action & Adventure, International Movies",Teens
s6598,Movie,Detour,Christopher Smith,,"United Kingdom, South Africa",01-05-2025,2017,R,97 min,Thrillers,Adults
s6599,Movie,Deviant Love,Michael Feifer,,United States,01-09-2013,2019,TV-14,87 min,Thrillers,Teens
s6600,Movie,Devil's Bride,Saara Cantell,,"Finland, Sweden, Norway, Latvia, Germany",01-06-2001,2017,TV-MA,108 min,"Dramas, International Movies",Adults
s6601,Movie,Devil's Gate,Clay Staub,,Canada,01-07-2016,2020,TV-MA,94 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",Adults
s6602,TV Show,Devlok with Devdutt Pattanaik,Not Available,,India,01-10-2015,2018,TV-PG,1 Season,International TV Shows,Teens
s6603,Movie,Devrai,"Sumitra Bhave, Sunil Sukthankar",,India,01-01-2001,2018,TV-PG,123 min,"Dramas, International Movies",Teens
s6604,TV Show,Dexter,Not Available,,United States,Unknown,2018,TV-MA,8 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",Adults
s6605,Movie,Dhamaal,Indra Kumar,,India,01-12-1931,2019,TV-14,128 min,"Action & Adventure, Comedies, International Movies",Teens
s6606,Movie,Di Renjie zhi Sidatianwang,Hark Tsui,,"China, Hong Kong",01-02-2006,2019,TV-14,132 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",Teens
s6607,Movie,Diana: 7 Days That Shook the World,Ben Ryder,,United Kingdom,01-07-2028,2017,TV-PG,93 min,Documentaries,Teens
s6608,Movie,Diana: In Her Own Words,Not Available,,United Kingdom,01-12-2001,2017,TV-PG,113 min,"Documentaries, International Movies",Teens
s6609,Movie,Diary of a Chambermaid,Benoît Jacquot,,"France, Belgium",01-12-2003,2016,NR,96 min,"Dramas, International Movies",Adults
s6610,Movie,Die Another Day,Lee Tamahori,,"United Kingdom, United States",01-12-1931,2019,PG-13,133 min,Action & Adventure,Teens
s6611,Movie,Dil Hai Tumhaara,Kundan Shah,,India,01-04-2001,2018,TV-14,176 min,"Dramas, International Movies, Music & Musicals",Teens
s6612,TV Show,Dinner for Five,Not Available,,United States,01-02-2004,2008,TV-MA,1 Season,Stand-Up Comedy & Talk Shows,Adults
s6613,Movie,Dinner for Schmucks,Jay Roach,,United States,01-01-2001,2020,PG-13,115 min,Comedies,Teens
s6614,TV Show,Dino Hunt,Not Available,,Canada,01-08-2004,2017,TV-G,1 Season,"Docuseries, Science & Nature TV",Adults
s6615,Movie,Disciples Of The 36th Chamber,Chia-Liang Liu,,Hong Kong,01-08-2016,2018,TV-14,90 min,"Action & Adventure, International Movies",Teens
s6616,Movie,Discovering Bigfoot,Todd Standing,,United States,01-12-2015,2017,TV-MA,111 min,Documentaries,Adults
s6617,Movie,Dismissed,Benjamin Arfmann,,United States,01-02-2019,2018,TV-14,87 min,Thrillers,Teens
s6618,Movie,District 9,Neill Blomkamp,,"South Africa, United States, New Zealand, Canada",01-11-2004,2019,R,112 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",Adults
s6619,TV Show,Diva Brides,Not Available,,Not Available,01-10-2002,2019,TV-MA,1 Season,"British TV Shows, Reality TV",Adults
s6620,Movie,Doctor Zhivago,David Lean,,"United States, Italy, United Kingdom, Liechtenstein",01-11-2001,2019,PG-13,200 min,"Classic Movies, Dramas, Romantic Movies",Teens
s6621,Movie,Dog Eat Dog,Paul Schrader,,United States,01-12-1931,2016,TV-MA,93 min,"Dramas, Thrillers",Adults
s6622,Movie,Dolphin Kick,Philip Marlatt,,United States,01-06-2005,2019,TV-PG,90 min,Children & Family Movies,Teens
s6623,Movie,Dolphin Tale 2,Charles Martin Smith,,United States,01-02-2025,2019,PG,107 min,"Children & Family Movies, Dramas",Teens
s6624,Movie,Domino,Brian De Palma,,"Denmark, France, Belgium, Italy, Netherlands, United States, United Kingdom",01-09-2028,2019,R,89 min,"International Movies, Thrillers",Adults
s6625,Movie,Don Quixote: The Ingenious Gentleman of La Mancha,"Mahin Ibrahim, Austin Kolodney, Will Lowell, David Beier, Dave Dorsey, Xu Zhang, Alana Waksman, Jon YonKondy, Drue Metz, Brandon Somerhalder",,United States,01-01-2005,2018,TV-14,83 min,"Comedies, Independent Movies",Teens
s6626,Movie,Don Verdean,Jared Hess,,United States,01-03-2001,2020,PG-13,96 min,Comedies,Teens
s6627,Movie,Don't Be Afraid of the Dark,Troy Nixey,,"United States, Australia, Mexico",01-11-2002,2019,R,99 min,Horror Movies,Adults
s6628,Movie,Don't Crack Under Pressure,Thierry Donard,,France,01-06-2012,2020,TV-MA,95 min,"Action & Adventure, Documentaries, International Movies",Adults
s6629,Movie,Don't Crack Under Pressure II,Thierry Donard,,France,01-06-2012,2020,TV-MA,88 min,"Action & Adventure, Documentaries, International Movies",Adults
s6630,Movie,Don't Crack Under Pressure III,Thierry Donard,,France,01-06-2012,2020,TV-14,94 min,"Action & Adventure, Documentaries, International Movies",Teens
s6631,Movie,Don't Knock Twice,Caradog W. James,,United Kingdom,01-02-2008,2019,R,93 min,"Horror Movies, International Movies",Adults
s6632,Movie,Don't Look Down,Daniel Gordon,,United Kingdom,01-04-2001,2017,TV-MA,93 min,"Documentaries, International Movies",Adults
s6633,Movie,Don't Think Twice,Mike Birbiglia,,United States,01-05-2001,2017,R,92 min,"Comedies, Dramas, Independent Movies",Adults
s6634,Movie,Donnie Brasco,Mike Newell,,United States,01-01-2001,2020,R,127 min,"Dramas, Thrillers",Adults
s6635,Movie,Doom,Andrzej Bartkowiak,,"United Kingdom, Czech Republic, Germany, United States",01-11-2001,2020,R,105 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",Adults
s6636,TV Show,Doomsday Preppers,Not Available,,United States,01-03-2001,2019,TV-14,1 Season,"Reality TV, Science & Nature TV",Teens
s6637,Movie,Doubles Cause Troubles,Wong Jing,,Hong Kong,01-08-2001,2018,TV-14,94 min,"Action & Adventure, Comedies, International Movies",Teens
s6638,Movie,Doubt,John Patrick Shanley,,United States,01-03-2007,2019,PG-13,104 min,"Dramas, Faith & Spirituality",Teens
s6639,Movie,Down The Fence,M.J. Isakson,,United States,01-01-2015,2018,TV-PG,94 min,Documentaries,Teens
s6640,Movie,Dr. Seuss' The Cat in the Hat,Bo Welch,,United States,01-05-2001,2019,PG,82 min,"Children & Family Movies, Comedies",Teens
s6641,Movie,Dr. Seuss' The Grinch,"Scott Mosier, Yarrow Cheney",,"France, China, Japan, United States",01-06-2005,2019,PG,86 min,"Children & Family Movies, Comedies",Teens
s6642,Movie,Dragonheart,Rob Cohen,,United States,01-01-2001,2020,PG-13,103 min,"Action & Adventure, Sci-Fi & Fantasy",Teens
s6643,Movie,Dragonheart 3: The Sorcerer,Colin Teague,,United States,01-01-2001,2020,PG-13,97 min,"Action & Adventure, Sci-Fi & Fantasy",Teens
s6644,Movie,Dragonheart: A New Beginning,Doug Lefler,,United States,01-01-2001,2020,PG,84 min,"Action & Adventure, Sci-Fi & Fantasy",Teens
s6645,Movie,Dragonheart: Battle for the Heartfire,Patrik Syversen,,United States,01-06-2013,2017,PG-13,98 min,"Action & Adventure, Sci-Fi & Fantasy",Teens
s6646,Movie,Dragonkala Ka Rahasya,Rajiv Chilaka,,Not Available,01-06-2018,2019,TV-Y,68 min,Children & Family Movies,Kids
s6647,TV Show,Dramaworld,Not Available,,"United States, South Korea, China",01-05-2023,2016,TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",Teens
s6648,Movie,Dream Big: Engineering Our World,Greg MacGillivray,,United States,01-07-2001,2018,TV-G,42 min,Documentaries,Adults
s6649,Movie,Dream Boat,Tristan Ferland Milewski,,Germany,01-12-2001,2017,TV-MA,92 min,"Documentaries, International Movies, LGBTQ Movies",Adults
s6650,Movie,Dries,Reiner Holzemer,,"Germany, Belgium",01-01-2001,2018,TV-PG,89 min,"Documentaries, International Movies",Teens
s6651,Movie,Driven to Dance,Not Available,,United States,01-01-2016,2019,TV-PG,99 min,Dramas,Teens
s6652,TV Show,"Drugs, Inc.",Not Available,,United States,01-03-2023,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries",Adults
s6653,TV Show,Dueños del paraíso,Not Available,,"United States, Chile",01-02-2025,2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Teens
s6654,Movie,Dukhtar,Afia Nathaniel,,"Pakistan, Norway, United States",01-09-2001,2016,TV-14,93 min,"Dramas, Independent Movies, International Movies",Teens
s6655,Movie,Dum,Eeshwar Nivas,,India,01-03-2001,2018,TV-14,162 min,"Action & Adventure, Dramas, International Movies",Teens
s6656,Movie,Dumb and Dumberer: When Harry Met Lloyd,Troy Miller,,United States,01-10-2001,2019,PG-13,85 min,Comedies,Teens
s6657,Movie,E-Cigarettes: Miracle or Menace?,Emma Hatherley,,United Kingdom,01-02-2001,2019,TV-14,52 min,Documentaries,Teens
s6658,Movie,Earth to Echo,Dave Green,,United States,01-10-2001,2019,PG,91 min,"Children & Family Movies, Sci-Fi & Fantasy",Teens
s6659,TV Show,Earth to Luna!,Not Available,,Brazil,01-04-2010,2020,TV-Y,1 Season,Kids' TV,Kids
s6660,TV Show,Earth's Natural Wonders,Not Available,,United Kingdom,01-03-2001,2017,TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",Teens
s6661,TV Show,Earth's Natural Wonders: Life at the Extremes,Not Available,,Not Available,01-10-2001,2018,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",Teens
s6662,Movie,East Side Sushi,Anthony Lucero,,United States,01-09-2015,2020,PG,106 min,Dramas,Teens
s6663,Movie,Easy A,Will Gluck,,United States,01-11-2001,2020,PG-13,92 min,"Comedies, Romantic Movies",Teens
s6664,TV Show,Easy Fortune Happy Life,Not Available,,Taiwan,01-09-2001,2016,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Adults
s6665,Movie,Eat Pray Love,Ryan Murphy,,United States,01-09-2010,2019,PG-13,140 min,"Dramas, Romantic Movies",Teens
s6666,Movie,Eddie Murphy: Delirious,Bruce Gowers,,United States,01-04-2015,2018,TV-MA,69 min,Stand-Up Comedy,Adults
s6667,Movie,Eeda,Ajithkumar,,India,01-09-2015,2018,TV-14,153 min,"Dramas, International Movies, Romantic Movies",Teens
s6668,Movie,Eh Janam Tumhare Lekhe,Harjit Singh,,India,01-12-2001,2017,TV-14,124 min,"Dramas, International Movies",Teens
s6669,Movie,Ek Cup Chya,"Sumitra Bhave, Sunil Sukthankar",,India,01-03-2015,2018,TV-PG,120 min,"Dramas, Independent Movies, International Movies",Teens
s6670,Movie,Ek Hasina Thi,Sriram Raghavan,,India,01-08-2001,2019,TV-MA,134 min,"Dramas, International Movies, Thrillers",Adults
s6671,Movie,El último testigo,Philipp Stölzl,,"United States, Canada, Belgium, United Kingdom",01-02-2004,2018,R,105 min,Action & Adventure,Adults
s6672,TV Show,El Barco,Not Available,,Spain,Unknown,2017,NR,3 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",Adults
s6673,TV Show,El Cartel,Not Available,,Colombia,01-08-2024,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Adults
s6674,TV Show,El Cartel 2,Not Available,,Colombia,01-08-2024,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Adults
s6675,TV Show,El Chavo,Not Available,,Mexico,01-12-1931,2017,TV-PG,1 Season,"Classic & Cult TV, Kids' TV, Spanish-Language TV Shows",Teens
s6676,Movie,El Che,Matías Gueilburt,,Venezuela,01-10-2015,2017,TV-14,119 min,"Documentaries, International Movies",Teens
s6677,TV Show,El Clon,Not Available,,United States,01-05-2018,2017,TV-14,1 Season,"Romantic TV Shows, Spanish-Language TV Shows, TV Dramas",Teens
s6678,Movie,El fin de ETA,Justin Webster,,Spain,01-04-2008,2017,TV-14,106 min,"Documentaries, International Movies",Teens
s6679,TV Show,El Vato,Not Available,,United States,Unknown,2018,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Adults
s6680,Movie,El Viaje: Márama y Rombai,Federico Lemos,,Not Available,01-10-2018,2017,TV-PG,79 min,"Children & Family Movies, Documentaries, International Movies",Teens
s6681,Movie,Elephants Dream 4 Hour,Bassam Kurdali,,Netherlands,01-08-2023,2018,TV-MA,196 min,"International Movies, Sci-Fi & Fantasy",Adults
s6682,Movie,Elizabeth at 90: A Family Tribute,John Bridcut,,United Kingdom,01-05-2022,2017,TV-G,90 min,Documentaries,Adults
s6683,Movie,Elizabeth Harvest,Sebastian Gutierrez,,United States,01-08-2001,2020,R,109 min,"Dramas, Sci-Fi & Fantasy",Adults
s6684,Movie,Elles étaient en guerre (1914-1918),"Fabien Beziat, Hugues Nancy",,France,01-12-1931,2017,TV-14,93 min,"Documentaries, International Movies",Teens
s6685,Movie,Elles étaient en guerre 1939-1945,"Hugues Nancy, Fabien Beziat",,Not Available,01-03-2001,2018,TV-MA,92 min,"Documentaries, International Movies",Adults
s6686,Movie,Elles ont toutes une histoire,Nils Tavernier,,Not Available,01-12-1931,2017,TV-PG,49 min,"Documentaries, International Movies",Teens
s6687,Movie,Elstree 1976,Jon Spira,,United Kingdom,01-09-2006,2016,TV-PG,102 min,Documentaries,Teens
s6688,Movie,Emelie,Michael Thelin,,United States,01-08-2002,2018,TV-MA,82 min,"Horror Movies, Thrillers",Adults
s6689,Movie,Emma' (Mother),Riri Riza,,Indonesia,01-10-2005,2018,TV-PG,74 min,"Dramas, International Movies",Teens
s6690,Movie,Emo the Musical,Neil Triffett,,Australia,01-02-2001,2018,TV-MA,94 min,"Dramas, International Movies, Music & Musicals",Adults
s6691,TV Show,Emogenius,Not Available,,United States,01-12-2015,2018,TV-PG,1 Season,Reality TV,Teens
s6692,Movie,Empire of Scents,Kim Nguyen,,"Canada, France, Italy, Morocco, United States",01-01-2001,2018,TV-14,87 min,"Documentaries, International Movies",Teens
s6693,Movie,Employee of the Month,Greg Coolidge,,United States,01-10-2001,2020,PG-13,108 min,"Comedies, Romantic Movies",Teens
s6694,TV Show,Encerrados,Not Available,,Not Available,01-06-2018,2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",Adults
s6695,Movie,Encounter: The Killing,Ajay Phansekar,,India,01-12-1931,2019,TV-14,151 min,"Dramas, Independent Movies, International Movies",Teens
s6696,TV Show,Encounters with Evil,Not Available,,United Kingdom,01-07-2012,2019,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",Teens
s6697,Movie,End of Watch,David Ayer,,United States,01-11-2023,2019,R,109 min,Action & Adventure,Adults
s6698,TV Show,Enemigo íntimo,Not Available,,Not Available,01-08-2008,2018,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows, TV Dramas",Adults
s6699,Movie,Enemy,Denis Villeneuve,,"Canada, Spain, France",01-07-2015,2018,R,91 min,"Independent Movies, Thrillers",Adults
s6700,Movie,Enlighten Us,Jenny Carchman,,United States,01-01-2018,2017,TV-14,93 min,Documentaries,Teens
s6701,Movie,Entanglement,Jason James,,Canada,01-12-2009,2018,TV-MA,85 min,"Dramas, Independent Movies, Romantic Movies",Adults
s6702,Movie,Enter the Dragon,Robert Clouse,,"Hong Kong, United States",01-01-2001,2021,R,103 min,"Action & Adventure, Classic Movies",Adults
s6703,Movie,Equals,Drake Doremus,,"United States, Indonesia",01-10-2028,2018,PG-13,102 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",Teens
s6704,Movie,Equilibrium,Kurt Wimmer,,United States,01-06-2008,2019,R,107 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",Adults
s6705,Movie,"Escape from the ""Liberty"" Cinema",Wojciech Marczewski,,Poland,01-10-2001,2019,TV-MA,88 min,"Comedies, Dramas, Independent Movies",Adults
s6706,Movie,Esperando La Carroza,Alejandro Doria,,Argentina,01-07-2015,2018,NR,95 min,"Comedies, Cult Movies, International Movies",Adults
s6707,Movie,Estar o no estar,Marcelo González,,Mexico,01-01-2014,2017,TV-14,100 min,"Dramas, International Movies, Romantic Movies",Teens
s6708,Movie,Ethirmarai,Not Available,,India,01-04-2001,2018,TV-14,91 min,"International Movies, Music & Musicals, Thrillers",Teens
s6709,Movie,Euphoria,Valeria Golino,,Italy,01-11-2001,2019,R,110 min,"Dramas, International Movies, LGBTQ Movies",Adults
s6710,TV Show,Eurovision Song Contest,Not Available,,Not Available,01-07-2023,2019,TV-PG,1 Season,International TV Shows,Teens
s6711,Movie,Evan Almighty,Tom Shadyac,,United States,01-04-2016,2019,PG,96 min,"Children & Family Movies, Comedies, Faith & Spirituality",Teens
s6712,Movie,Event Horizon,Paul W.S. Anderson,,"United Kingdom, United States",01-01-2001,2020,R,96 min,"Horror Movies, Sci-Fi & Fantasy",Adults
s6713,Movie,Every Time I Die,Robi Michael,,United States,01-02-2025,2020,TV-MA,98 min,"Dramas, Independent Movies, Thrillers",Adults
s6714,Movie,Everybody Knows,Asghar Farhadi,,"Spain, France, Italy",01-06-2006,2019,R,133 min,"Dramas, International Movies, Thrillers",Adults
s6715,TV Show,Everyday Miracles,Not Available,,United Kingdom,01-08-2001,2017,TV-PG,1 Season,"British TV Shows, Docuseries, International TV Shows",Teens
s6716,Movie,Evolution,Ivan Reitman,,United States,01-11-2020,2019,PG-13,102 min,"Comedies, Sci-Fi & Fantasy",Teens
s6717,Movie,Ex Machina,Alex Garland,,United Kingdom,01-07-2026,2018,R,108 min,"Dramas, Independent Movies, International Movies",Adults
s6718,TV Show,Ex-Boyfriend,Not Available,,China,01-01-2001,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Teens
s6719,TV Show,Exclusive Edition,James Lee,,Not Available,01-08-2014,2017,TV-14,1 Season,"International TV Shows, TV Dramas",Teens
s6720,Movie,Executive Decision,Stuart Baird,,United States,01-11-2001,2019,R,133 min,Action & Adventure,Adults
s6721,Movie,Exit Afghanistan,"Anders Sømme Hammer, Marius Arnesen, Klaus Erik Okstad, Olav Njaastad",,Norway,01-07-2001,2016,TV-MA,58 min,"Documentaries, International Movies",Adults
s6722,Movie,Exit Strategy,Michael Whitton,,United States,01-03-2003,2019,NR,79 min,"Comedies, Romantic Movies",Adults
s6723,Movie,Exit Wounds,Andrzej Bartkowiak,,United States,01-10-2001,2019,R,101 min,Action & Adventure,Adults
s6724,Movie,Expo,Joseph Mbah,,United States,01-08-2029,2019,TV-14,81 min,"Action & Adventure, Dramas, Independent Movies",Teens
s6725,TV Show,Extras,Not Available,,"United Kingdom, United States",01-03-1931,2017,TV-MA,2 Seasons,"British TV Shows, TV Comedies",Adults
s6726,Movie,Eyyvah Eyyvah,Hakan Algül,,Turkey,01-03-2010,2017,TV-MA,99 min,"Comedies, International Movies",Adults
s6727,Movie,Eyyvah Eyyvah 2,Hakan Algül,,Turkey,01-03-2010,2017,TV-PG,106 min,"Comedies, International Movies, Romantic Movies",Teens
